Rowno,Rowno,Origin_Zone,Destination_Zone,Start_Date,Aggregation,Subscriber_Class,Purpose,Count,Start_time,End_time1
89559,89559,4002,4002,1,Tue,Home Worker,OO,165.04,12,13
90266,90266,4002,4002,1,Tue,Outbound Commuter,OW,103.72,12,13
91990,91990,4002,4002,1,Tue,Outbound Commuter,WO,6.45,21,22
92117,92117,4002,4002,1,Tue,Inbound Commuter,OO,52.26,5,6
92118,92118,4002,4002,1,Tue,Inbound Commuter,OO,131.42,9,10
92119,92119,4002,4002,1,Tue,Inbound Commuter,OH,119.74,11,12
92120,92120,4002,4002,1,Tue,Inbound Commuter,HO,52.26,15,16
92121,92121,4002,4002,1,Tue,Inbound Commuter,HH,52.26,22,23
92246,92246,4002,4002,1,Tue,Long Term Visitor,HH,81.76,14,15
92412,92412,4002,4002,1,Tue,Inbound Commuter,OO,127.3,18,19
93485,93485,4002,4002,1,Tue,Home Worker,HH,45.31,6,7
95333,95333,4002,4002,1,Tue,Short Term Visitor,WH,117.47,6,7
97364,97364,4002,4002,1,Tue,Resident Worker,HW,61.7,8,9
97365,97365,4002,4002,1,Tue,Resident Worker,WO,61.7,12,13
97646,97646,4002,4002,1,Tue,Home Worker,OO,34.93,17,18
98187,98187,4002,4002,1,Tue,Resident Worker,OO,138.44,10,11
103264,103264,4002,4002,1,Tue,Long Term Visitor,HO,39.64,15,16
104218,104218,4002,4002,1,Tue,Inbound Commuter,HH,30.33,10,11
104703,104703,4002,4002,1,Tue,Short Term Visitor,HW,98.7,22,23
105122,105122,4002,4002,1,Tue,Inbound Commuter,OO,151.13,10,11
105123,105123,4002,4002,1,Tue,Inbound Commuter,OO,57.86,13,14
106701,106701,4002,4002,1,Tue,Home Worker,OO,84.29,13,14
106992,106992,4002,4002,1,Tue,Inbound Commuter,WW,39.46,8,9
107002,107002,4002,4002,1,Tue,Short Term Visitor,HW,49.42,23,24
107260,107260,4002,4002,1,Tue,Short Term Visitor,OW,181.18,20,21
107296,107296,4002,4002,1,Tue,Inbound Commuter,HW,60.31,13,14
113234,113234,4002,4002,1,Tue,Home Worker,HH,27.61,8,9
113475,113475,4002,4002,1,Tue,Outbound Commuter,OW,36.5,11,12
113893,113893,4002,4002,1,Tue,Outbound Commuter,OW,32.48,7,8
114429,114429,4002,4002,1,Tue,Long Term Visitor,HW,31.72,7,8
114430,114430,4002,4002,1,Tue,Long Term Visitor,WH,31.72,17,18
115559,115559,4002,4002,1,Tue,Outbound Commuter,WO,68.22,15,16
115588,115588,4002,4002,1,Tue,Resident Worker,WO,68.63,9,10
115589,115589,4002,4002,1,Tue,Resident Worker,OH,68.63,12,13
115590,115590,4002,4002,1,Tue,Resident Worker,HO,68.63,15,16
115591,115591,4002,4002,1,Tue,Resident Worker,OH,68.63,17,18
115799,115799,4002,4002,1,Tue,Long Term Visitor,OW,35.76,5,6
115800,115800,4002,4002,1,Tue,Long Term Visitor,WO,35.76,17,18
116404,116404,4002,4002,1,Tue,Resident Worker,OO,175.44,16,17
116712,116712,4002,4002,1,Tue,Outbound Commuter,WW,29.32,10,11
116713,116713,4002,4002,1,Tue,Outbound Commuter,OW,29.32,17,18
116771,116771,4002,4002,1,Tue,Outbound Commuter,HO,51.99,8,9
116772,116772,4002,4002,1,Tue,Outbound Commuter,OH,51.99,18,19
117317,117317,4002,4002,1,Tue,Long Term Visitor,HO,44.01,8,9
117452,117452,4002,4002,1,Tue,Inbound Commuter,HW,39.43,18,19
117453,117453,4002,4002,1,Tue,Inbound Commuter,WH,76.9,18,19
119508,119508,4002,4002,1,Tue,Home Worker,OO,25.77,16,17
120046,120046,4002,4002,1,Tue,Resident Worker,OO,33.62,17,18
120503,120503,4002,4002,1,Tue,Long Term Visitor,HH,31.75,9,10
120579,120579,4002,4002,1,Tue,Home Worker,OO,55.9,8,9
121643,121643,4002,4002,1,Tue,Short Term Visitor,HO,61.11,23,24
122385,122385,4002,4002,1,Tue,Long Term Visitor,HH,22.93,18,19
122386,122386,4002,4002,1,Tue,Long Term Visitor,HO,61.33,21,22
123147,123147,4002,4002,1,Tue,Outbound Commuter,WO,24.08,9,10
123148,123148,4002,4002,1,Tue,Outbound Commuter,OW,24.08,9,10
123149,123149,4002,4002,1,Tue,Outbound Commuter,OW,24.08,14,15
125323,125323,4002,4002,1,Tue,Long Term Visitor,HH,129.71,8,9
126607,126607,4002,4002,1,Tue,Long Term Visitor,HH,152.27,6,7
127203,127203,4002,4002,1,Tue,Resident Worker,WO,26.06,17,18
127500,127500,4002,4002,1,Tue,Home Worker,HO,46.27,16,17
127501,127501,4002,4002,1,Tue,Home Worker,OH,46.27,16,17
127837,127837,4002,4002,1,Tue,Inbound Commuter,OH,179.27,18,19
128082,128082,4002,4002,1,Tue,Resident Worker,OO,14.54,8,9
129507,129507,4002,4002,1,Tue,Inbound Commuter,OW,30.32,12,13
129508,129508,4002,4002,1,Tue,Inbound Commuter,WW,30.32,16,17
129509,129509,4002,4002,1,Tue,Inbound Commuter,WH,30.32,22,23
133729,133729,4002,4002,1,Tue,Long Term Visitor,HO,75.95,22,23
135163,135163,4002,4002,1,Tue,Long Term Visitor,HH,128.41,21,22
137152,137152,4002,4002,1,Tue,Inbound Commuter,WW,25.04,15,16
137946,137946,4002,4002,1,Tue,Long Term Visitor,OW,29.22,8,9
137947,137947,4002,4002,1,Tue,Long Term Visitor,WO,29.22,14,15
137948,137948,4002,4002,1,Tue,Long Term Visitor,OW,29.22,15,16
140735,140735,4002,4002,1,Tue,Outbound Commuter,OO,40.31,19,20
141668,141668,4002,4002,1,Tue,Home Worker,HO,72.24,7,8
141669,141669,4002,4002,1,Tue,Home Worker,OH,72.24,10,11
141990,141990,4002,4002,1,Tue,Inbound Commuter,HO,105.67,12,13
142869,142869,4002,4002,1,Tue,Long Term Visitor,OW,31.06,16,17
143024,143024,4002,4002,1,Tue,Long Term Visitor,HO,49.37,5,6
144448,144448,4002,4002,1,Tue,Resident Worker,OO,71.29,22,23
144741,144741,4002,4002,1,Tue,Inbound Commuter,HW,37.48,17,18
146257,146257,4002,4002,1,Tue,Home Worker,OH,76.0,17,18
148889,148889,4002,4002,1,Tue,Inbound Commuter,OW,52.91,10,11
