Rowno,Rowno,Origin_Zone,Destination_Zone,Start_Date,Aggregation,Subscriber_Class,Purpose,Count,Start_time,End_time1
5859,5859,4005,4005,1,Tue,Inbound Commuter,OO,541.03,10,11
5860,5860,4005,4005,1,Tue,Inbound Commuter,OO,915.33,11,12
5861,5861,4005,4005,1,Tue,Inbound Commuter,OO,586.65,13,14
6199,6199,4005,4005,1,Tue,Long Term Visitor,HO,278.57,5,6
6252,6252,4005,4005,1,Tue,Short Term Visitor,WH,814.19,7,8
6331,6331,4005,4005,1,Tue,Outbound Commuter,WW,497.45,15,16
6333,6333,4005,4005,1,Tue,Long Term Visitor,HO,255.76,19,20
6339,6339,4005,4005,1,Tue,Short Term Visitor,WW,804.2,6,7
6561,6561,4005,4005,1,Tue,Long Term Visitor,HH,589.45,17,18
6711,6711,4005,4005,1,Tue,Short Term Visitor,WO,3608.22,10,11
6939,6939,4005,4005,1,Tue,Outbound Commuter,OW,266.01,8,9
6940,6940,4005,4005,1,Tue,Outbound Commuter,WO,442.5,16,17
6961,6961,4005,4005,1,Tue,Short Term Visitor,HO,2408.75,21,22
7004,7004,4005,4005,1,Tue,Resident Worker,OO,801.03,12,13
7120,7120,4005,4005,1,Tue,Inbound Commuter,HH,763.02,7,8
7274,7274,4005,4005,1,Tue,Inbound Commuter,OO,925.64,9,10
7279,7279,4005,4005,1,Tue,Short Term Visitor,HW,634.04,20,21
7527,7527,4005,4005,1,Tue,Long Term Visitor,OH,398.74,20,21
7650,7650,4005,4005,1,Tue,Short Term Visitor,HW,705.05,19,20
7655,7655,4005,4005,1,Tue,Resident Worker,OO,293.08,15,16
7740,7740,4005,4005,1,Tue,Long Term Visitor,OH,493.94,6,7
7741,7741,4005,4005,1,Tue,Long Term Visitor,HH,352.69,19,20
7821,7821,4005,4005,1,Tue,Inbound Commuter,HH,975.88,19,20
7996,7996,4005,4005,1,Tue,Resident Worker,OO,357.61,7,8
8115,8115,4005,4005,1,Tue,Short Term Visitor,HW,282.29,22,23
8192,8192,4005,4005,1,Tue,Short Term Visitor,WW,77.4,23,24
8288,8288,4005,4005,1,Tue,Inbound Commuter,HH,779.72,8,9
8363,8363,4005,4005,1,Tue,Inbound Commuter,HO,273.77,13,14
8734,8734,4005,4005,1,Tue,Inbound Commuter,HH,512.49,16,17
8755,8755,4005,4005,1,Tue,Inbound Commuter,HH,224.02,4,5
8787,8787,4005,4005,1,Tue,Home Worker,OO,479.39,10,11
9017,9017,4005,4005,1,Tue,Inbound Commuter,OH,130.56,7,8
9200,9200,4005,4005,1,Tue,Outbound Commuter,WO,43.28,6,7
9201,9201,4005,4005,1,Tue,Outbound Commuter,OW,147.22,15,16
9231,9231,4005,4005,1,Tue,Inbound Commuter,OO,869.02,8,9
9325,9325,4005,4005,1,Tue,Home Worker,OO,254.91,19,20
9338,9338,4005,4005,1,Tue,Inbound Commuter,OH,226.57,8,9
9467,9467,4005,4005,1,Tue,Home Worker,OO,347.33,16,17
9640,9640,4005,4005,1,Tue,Inbound Commuter,HO,333.83,11,12
9641,9641,4005,4005,1,Tue,Inbound Commuter,OH,263.38,13,14
9642,9642,4005,4005,1,Tue,Inbound Commuter,OH,210.0,14,15
9643,9643,4005,4005,1,Tue,Inbound Commuter,OH,371.46,18,19
9756,9756,4005,4005,1,Tue,Resident Worker,OO,211.28,18,19
9823,9823,4005,4005,1,Tue,Inbound Commuter,OH,106.88,5,6
10190,10190,4005,4005,1,Tue,Inbound Commuter,OO,873.41,15,16
10901,10901,4005,4005,1,Tue,Inbound Commuter,HO,312.3,9,10
10902,10902,4005,4005,1,Tue,Inbound Commuter,OH,577.47,19,20
10974,10974,4005,4005,1,Tue,Resident Worker,OO,561.65,10,11
