Rowno,Rowno,Origin_Zone,Destination_Zone,Start_Date,Aggregation,Subscriber_Class,Purpose,Count,Start_time,End_time1
19933,19933,4001,4001,1,Tue,Short Term Visitor,OW,172.6,22,23
20082,20082,4001,4001,1,Tue,Resident Worker,OO,169.56,6,7
20083,20083,4001,4001,1,Tue,Resident Worker,OO,525.32,8,9
20245,20245,4001,4001,1,Tue,Outbound Commuter,OO,501.22,9,10
20280,20280,4001,4001,1,Tue,Short Term Visitor,HW,1636.8,17,18
20423,20423,4001,4001,1,Tue,Long Term Visitor,HO,134.9,7,8
20424,20424,4001,4001,1,Tue,Long Term Visitor,HH,92.37,19,20
20473,20473,4001,4001,1,Tue,Inbound Commuter,HH,340.42,16,17
20576,20576,4001,4001,1,Tue,Inbound Commuter,OO,503.84,14,15
20629,20629,4001,4001,1,Tue,Inbound Commuter,OO,227.9,6,7
20630,20630,4001,4001,1,Tue,Inbound Commuter,OO,444.56,11,12
21329,21329,4001,4001,1,Tue,Outbound Commuter,WH,253.47,12,13
21346,21346,4001,4001,1,Tue,Short Term Visitor,OW,1524.28,17,18
21351,21351,4001,4001,1,Tue,Outbound Commuter,WO,223.27,10,11
21352,21352,4001,4001,1,Tue,Outbound Commuter,OW,171.43,11,12
21353,21353,4001,4001,1,Tue,Outbound Commuter,WW,191.56,13,14
21985,21985,4001,4001,1,Tue,Inbound Commuter,WO,155.05,18,19
22407,22407,4001,4001,1,Tue,Outbound Commuter,OW,132.82,17,18
22408,22408,4001,4001,1,Tue,Outbound Commuter,WO,209.86,19,20
22487,22487,4001,4001,1,Tue,Outbound Commuter,WO,527.53,14,15
22541,22541,4001,4001,1,Tue,Outbound Commuter,HH,442.27,17,18
22636,22636,4001,4001,1,Tue,Outbound Commuter,OO,281.58,6,7
22640,22640,4001,4001,1,Tue,Outbound Commuter,OW,335.99,15,16
23070,23070,4001,4001,1,Tue,Home Worker,OO,215.02,17,18
23162,23162,4001,4001,1,Tue,Home Worker,HO,108.24,7,8
23163,23163,4001,4001,1,Tue,Home Worker,HH,229.52,17,18
23164,23164,4001,4001,1,Tue,Home Worker,HH,172.27,20,21
23165,23165,4001,4001,1,Tue,Home Worker,HH,96.84,21,22
23538,23538,4001,4001,1,Tue,Outbound Commuter,OH,145.06,21,22
24003,24003,4001,4001,1,Tue,Short Term Visitor,OW,798.31,18,19
