origin_zone,total,shour0,shour1,shour2,shour3,shour4,shour5,shour6,shour7,shour8,shour9,shour10,shour11,shour12,shour13,shour14,shour15,shour16,shour17,shour18,shour19,shour20,shour21,shour22,shour23,destination_zone,total,dhour0,dhour1,dhour2,dhour3,dhour4,dhour5,dhour6,dhour7,dhour8,dhour9,dhour10,dhour11,dhour12,dhour13,dhour14,dhour15,dhour16,dhour17,dhour18,dhour19,dhour20,dhour21,dhour22,dhour23
996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,996,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
997,59,0,0,0,0,1,2,8,3,6,7,3,2,2,2,1,7,3,3,3,3,2,1,0,0,997,50,0,0,0,0,0,0,0,1,0,2,5,2,2,4,2,1,3,5,6,5,4,4,2,2
998,148,0,0,0,0,0,7,7,15,12,11,12,10,4,8,9,13,12,7,10,6,1,3,1,0,998,144,0,0,0,0,0,0,4,5,8,6,4,7,9,6,8,12,10,13,20,13,6,7,5,1
999,121,0,0,0,0,0,6,8,12,8,6,13,11,8,8,5,6,10,7,4,2,5,1,1,0,999,124,0,0,0,0,0,0,4,4,10,5,6,8,12,5,11,6,14,9,12,6,3,5,2,2
1000,33,0,0,0,0,0,3,1,3,3,1,1,4,2,4,0,2,5,3,1,0,0,0,0,0,1000,35,0,0,0,0,0,0,3,3,4,2,3,1,1,3,3,0,2,4,3,1,1,0,1,0
1001,39,0,0,0,0,0,4,5,2,5,1,1,2,5,1,0,1,1,2,5,3,1,0,0,0,1001,50,0,0,0,0,0,0,3,3,3,4,0,3,3,2,0,0,2,5,5,7,4,3,3,0
1002,7,0,0,0,0,0,1,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1002,13,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,2,2,1,0,0,1,1,1,0
1003,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1003,6,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0
1006,394,0,0,0,0,3,16,21,32,29,20,33,24,19,18,15,29,26,26,24,18,19,9,10,3,1006,412,0,0,0,0,0,2,8,13,18,22,19,20,21,21,23,24,26,43,44,30,23,21,17,13
1007,300,0,0,0,0,7,21,32,44,30,20,11,11,13,12,10,12,12,16,16,11,8,6,6,2,1007,287,0,0,0,0,0,6,13,12,17,12,13,11,15,13,14,15,21,27,27,21,16,8,13,11
1008,27,0,0,0,0,0,1,0,4,0,4,1,2,2,3,2,2,2,2,1,1,0,0,0,0,1008,25,0,0,0,0,0,0,1,2,1,3,1,3,3,1,1,2,2,2,1,1,1,0,0,0
1009,50,0,0,0,0,2,1,2,4,3,3,2,4,1,6,4,3,4,4,2,2,1,2,0,0,1009,53,0,0,0,0,0,2,1,2,3,2,1,5,6,3,6,5,3,3,3,2,2,1,3,0
1010,110,0,0,0,0,0,6,11,14,10,14,5,9,6,2,6,8,6,5,2,1,2,0,3,0,1010,90,0,0,0,0,0,0,3,7,9,2,4,3,3,10,6,7,6,5,6,4,6,4,3,2
1011,115,0,0,0,0,0,10,15,16,17,8,9,6,10,1,3,4,2,5,2,3,1,1,2,0,1011,81,0,0,0,0,0,0,2,3,4,6,8,3,3,9,1,4,6,7,4,3,6,4,4,4
1016,28,0,0,0,0,0,1,2,0,1,1,2,1,0,3,0,1,4,5,2,1,1,0,1,2,1016,28,0,0,0,0,0,0,1,0,3,5,2,2,2,2,0,1,2,1,3,0,1,2,0,1
1017,153,0,0,0,0,0,0,4,11,8,6,7,7,11,12,16,11,13,13,8,5,11,8,1,1,1017,152,0,0,0,0,0,0,2,4,9,9,8,5,8,13,13,20,6,11,10,11,7,5,7,3
1018,162,0,0,0,0,0,3,6,7,15,9,7,10,15,13,8,17,5,15,11,5,7,7,1,1,1018,173,0,0,0,0,0,0,8,10,12,14,7,16,12,9,6,13,14,10,11,10,9,7,2,3
1019,97,0,0,0,0,0,0,5,1,4,3,5,6,3,3,12,11,8,13,9,6,3,4,1,0,1019,111,0,0,0,0,0,1,2,4,7,6,5,4,11,7,7,7,6,9,9,9,6,6,5,0
1020,134,0,0,0,0,0,4,4,4,8,15,9,14,6,9,6,5,10,5,15,6,6,5,2,1,1020,154,0,0,0,0,0,0,3,7,2,8,10,9,12,5,8,11,12,13,20,14,9,4,6,1
1021,79,0,0,0,0,1,0,1,4,6,5,4,5,6,5,1,3,10,9,7,1,5,5,1,0,1021,94,0,0,0,0,0,0,1,6,6,4,0,11,4,3,5,3,6,10,13,6,6,5,3,2
1022,20,0,0,0,0,0,1,3,0,0,2,1,1,2,0,1,2,4,1,1,1,0,0,0,0,1022,15,0,0,0,0,0,0,1,0,1,1,0,4,0,1,2,1,1,2,1,0,0,0,0,0
1023,20,0,0,0,0,1,0,1,1,1,1,3,2,0,1,2,3,1,1,0,0,2,0,0,0,1023,28,0,0,0,0,0,1,1,1,2,2,2,3,2,1,1,0,2,3,1,3,2,0,1,0
1024,46,0,0,0,0,0,1,2,4,3,9,2,3,1,1,0,4,3,4,0,2,0,3,4,0,1024,43,0,0,0,0,0,0,1,2,4,0,3,1,3,3,1,1,5,3,4,1,4,4,2,1
1025,198,0,0,0,0,0,8,5,12,11,15,21,14,8,15,19,9,12,13,13,7,2,6,6,2,1025,190,0,0,0,0,0,0,3,8,10,18,22,15,12,11,14,10,14,10,14,3,9,8,3,5
1026,112,0,0,0,0,1,3,4,4,5,6,14,6,6,6,10,7,8,8,9,5,4,3,2,1,1026,77,0,0,0,0,0,0,4,2,4,4,3,8,9,3,6,5,5,5,9,1,4,3,2,0
1027,98,0,0,0,0,1,5,3,7,9,11,11,5,2,4,5,5,6,5,4,6,3,3,3,0,1027,95,0,0,0,0,0,1,5,4,8,3,5,3,1,7,4,4,6,7,9,7,7,7,4,3
1028,66,0,0,0,0,1,1,1,1,1,5,0,5,5,5,4,6,4,8,9,5,4,1,0,0,1028,78,0,0,0,0,0,2,2,3,6,3,2,3,6,7,6,7,6,3,7,6,2,4,1,2
1029,102,0,0,0,0,1,1,2,1,6,8,7,3,8,9,7,6,11,8,3,15,1,4,0,1,1029,89,0,0,0,0,0,2,3,7,7,7,4,4,7,10,8,7,8,4,3,3,2,1,2,0
1030,62,0,0,0,0,0,0,0,1,1,1,1,5,4,8,6,2,9,7,5,5,2,3,2,0,1030,60,0,0,0,0,0,1,0,0,3,5,6,2,5,4,7,9,5,4,4,1,2,0,0,2
1031,22,0,0,0,0,0,0,0,0,0,2,0,3,6,1,1,2,0,3,2,1,1,0,0,0,1031,20,0,0,0,0,0,1,1,0,2,2,2,2,2,2,0,1,2,1,0,0,2,0,0,0
1032,247,0,0,0,0,2,5,3,7,12,5,11,14,15,19,19,18,23,24,19,21,10,14,5,1,1032,259,0,0,0,0,0,1,5,6,15,17,19,23,21,12,13,9,27,29,16,20,9,6,4,7
1033,19,0,0,0,0,0,0,0,0,0,1,0,1,3,2,2,1,2,2,2,1,1,0,1,0,1033,19,0,0,0,0,0,0,0,0,1,2,1,2,1,3,1,1,1,2,2,0,2,0,0,0
1034,42,0,0,0,0,1,0,2,2,2,2,3,4,2,0,4,4,1,5,2,2,5,1,0,0,1034,32,0,0,0,0,0,1,0,5,3,5,4,1,2,1,2,2,0,1,2,0,2,0,1,0
1035,91,0,0,0,0,0,2,2,3,5,3,5,5,8,6,6,6,7,10,3,9,5,5,1,0,1035,86,0,0,0,0,0,2,2,6,2,12,4,5,8,5,3,5,5,7,5,4,8,1,1,1
1036,79,0,0,0,0,1,0,1,5,3,3,9,5,5,1,8,5,6,10,8,3,3,1,2,0,1036,63,0,0,0,0,0,1,0,8,6,7,8,7,2,4,6,1,3,4,2,1,1,1,1,0
1037,103,0,0,0,0,0,0,1,2,6,7,8,6,6,13,6,9,8,13,6,7,0,2,2,1,1037,98,0,0,0,0,0,0,0,5,11,22,15,7,5,4,3,2,4,5,4,4,3,2,2,0
1038,193,0,0,0,0,1,1,6,9,7,7,8,9,14,18,11,13,28,28,12,7,4,7,3,0,1038,182,0,0,0,0,0,0,8,16,19,26,13,14,10,13,8,9,6,12,10,6,3,5,3,1
1039,249,0,0,0,0,0,2,8,7,8,7,16,18,21,24,26,19,22,27,15,10,10,7,1,1,1039,206,0,0,0,0,0,0,9,21,14,11,16,23,12,12,16,7,12,10,16,8,7,3,5,3
1040,208,0,0,0,0,2,7,8,18,15,15,18,18,12,15,13,8,12,15,9,4,10,6,1,2,1040,206,0,0,0,0,0,1,1,6,8,16,12,14,9,12,10,18,16,19,17,11,18,4,11,3
1041,19,0,0,0,0,0,0,2,0,1,3,0,0,2,0,0,2,2,1,2,0,0,1,1,2,1041,18,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,2,3,2,0,1,2,0,1,1
1042,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1042,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1043,16,0,0,0,0,0,0,0,0,0,1,0,1,1,3,1,2,0,1,3,0,3,0,0,0,1043,13,0,0,0,0,0,0,0,1,0,1,2,1,1,1,1,0,0,2,1,0,1,0,0,1
1044,28,0,0,0,0,0,0,0,2,0,2,0,5,3,5,0,0,4,0,2,5,0,0,0,0,1044,30,0,0,0,0,0,0,0,5,2,2,1,2,0,1,3,1,2,1,4,3,1,2,0,0
1045,18,0,0,0,0,0,1,2,0,0,1,2,0,4,1,0,1,3,2,1,0,0,0,0,0,1045,19,0,0,0,0,0,0,1,1,1,2,1,1,0,2,1,0,2,2,5,0,0,0,0,0
1046,77,0,0,0,0,0,1,1,1,3,5,4,1,7,6,16,2,13,6,6,2,2,0,0,1,1046,59,0,0,0,0,0,1,5,14,3,3,4,2,4,4,1,2,1,7,3,2,1,0,2,0
1047,21,0,0,0,0,0,1,0,1,3,0,0,2,0,2,4,0,2,1,1,2,0,1,0,1,1047,23,0,0,0,0,0,0,0,2,0,1,2,1,2,3,0,3,0,1,2,3,0,0,2,1
1048,24,0,0,0,0,1,0,2,2,1,2,2,2,0,2,1,2,2,1,1,0,0,1,1,1,1048,22,0,0,0,0,0,0,0,1,2,1,1,2,2,0,1,1,2,1,1,2,1,0,1,2
1049,52,0,0,0,0,0,4,5,2,3,6,5,4,2,3,1,1,5,3,2,0,2,3,0,1,1049,47,0,0,0,0,0,0,2,2,2,5,2,1,1,2,3,3,3,6,2,3,4,4,2,0
1050,81,0,0,0,0,1,1,5,6,7,6,5,2,8,3,6,5,6,8,4,3,2,1,2,0,1050,77,0,0,0,0,0,1,0,5,8,5,5,2,2,8,10,3,6,3,4,4,4,1,3,3
1051,74,0,0,0,0,1,3,4,5,6,7,3,8,2,7,5,3,2,7,4,1,2,4,0,0,1051,72,0,0,0,0,0,0,1,2,6,6,5,3,6,3,6,7,3,7,4,5,2,3,1,2
1052,51,0,0,0,0,0,0,3,4,5,3,2,2,5,3,2,6,2,5,3,2,2,2,0,0,1052,52,0,0,0,0,0,0,1,1,2,4,5,5,5,2,4,6,4,3,1,1,3,1,4,0
1053,43,0,0,0,0,0,1,2,1,2,3,3,0,2,4,3,2,4,1,7,3,2,2,1,0,1053,38,0,0,0,0,0,0,2,4,4,4,2,6,2,2,0,1,2,2,3,0,2,0,0,2
1054,40,0,0,0,0,0,1,2,2,0,0,2,1,7,4,2,2,7,3,1,1,2,3,0,0,1054,48,0,0,0,0,0,0,0,5,6,2,1,2,2,5,2,1,3,7,3,3,1,4,1,0
1055,72,0,0,0,0,1,2,3,8,5,5,4,3,4,3,8,5,7,5,2,2,1,3,1,0,1055,59,0,0,0,0,0,2,1,4,2,0,2,3,3,5,2,3,4,5,5,4,6,3,5,0
1056,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1056,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,0,0,0,1,2,0
1057,73,0,0,0,0,0,2,6,2,5,3,4,3,7,4,14,6,2,1,6,2,5,1,0,0,1057,64,0,0,0,0,0,0,4,16,1,1,2,2,5,4,2,4,2,7,2,4,1,3,2,2
1058,38,0,0,0,0,0,1,2,2,4,3,2,2,2,0,2,6,3,2,4,0,0,1,1,1,1058,40,0,0,0,0,0,0,0,2,3,2,2,1,2,1,2,1,3,4,6,5,2,1,2,1
1059,84,0,0,0,0,0,3,5,5,11,3,4,7,2,3,6,8,7,6,3,3,7,1,0,0,1059,78,0,0,0,0,0,0,0,1,4,3,5,4,8,6,5,6,4,5,6,9,6,4,1,1
1060,116,0,0,0,0,1,4,9,7,11,10,8,8,6,5,2,8,4,6,13,5,6,2,1,0,1060,101,0,0,0,0,0,0,1,3,3,3,5,5,1,7,6,8,8,14,10,6,5,9,3,3
1061,15,0,0,0,0,0,1,0,1,3,2,0,0,0,1,1,0,3,0,2,1,0,0,0,0,1061,16,0,0,0,0,0,0,1,1,0,2,2,1,1,0,0,2,1,1,1,2,0,0,0,1
1062,66,0,0,0,0,0,1,2,5,6,2,3,5,7,4,11,6,2,3,2,3,3,0,1,0,1062,65,0,0,0,0,0,0,1,7,3,4,2,7,4,7,3,3,6,4,4,3,4,2,0,1
1063,42,0,0,0,0,0,0,1,2,3,2,2,3,3,2,1,1,3,6,2,3,3,1,3,1,1063,43,0,0,0,0,0,0,0,3,5,3,2,4,4,1,2,0,3,5,5,0,2,2,1,0
1064,132,0,0,0,0,0,1,3,4,4,6,8,8,10,8,14,12,9,18,14,6,3,4,0,0,1064,127,0,0,0,0,0,1,3,7,14,7,18,2,8,8,7,9,12,9,6,4,7,3,2,0
1065,15,0,0,0,0,0,1,0,0,0,0,2,2,1,0,3,0,3,0,1,1,0,0,1,0,1065,17,0,0,0,0,0,0,1,0,2,0,0,2,1,2,0,2,0,1,1,2,2,0,0,1
1066,164,0,0,0,0,0,3,5,8,15,14,12,11,12,11,16,8,12,10,10,6,3,2,5,1,1066,162,0,0,0,0,0,0,3,4,4,8,5,7,6,7,14,9,16,12,16,9,13,13,9,6
1067,109,0,0,0,0,0,1,3,5,7,3,5,7,8,6,10,9,7,11,7,12,4,3,1,0,1067,119,0,0,0,0,0,0,3,8,4,8,5,7,6,6,6,8,8,9,11,9,7,10,0,2
1068,215,0,0,0,0,1,2,14,15,11,10,14,24,13,6,11,16,18,19,11,12,9,4,4,1,1068,214,0,0,0,0,0,2,3,11,19,18,6,13,16,16,14,11,9,19,14,10,13,8,7,4
1069,81,0,0,0,0,1,0,1,4,4,1,2,7,3,6,4,4,6,8,6,6,12,5,1,0,1069,77,0,0,0,0,0,0,0,3,4,4,2,6,3,3,5,9,7,10,2,8,6,2,1,2
1070,358,0,0,0,0,0,9,20,23,29,25,24,22,20,20,24,21,24,26,23,12,13,14,9,0,1070,397,0,0,0,0,0,2,2,21,19,16,21,22,17,19,27,20,34,40,39,28,29,19,9,7
1071,275,0,0,0,0,3,4,14,18,28,18,16,19,12,18,19,19,10,8,20,14,14,10,6,5,1071,256,0,0,0,0,0,2,6,7,13,20,14,12,20,17,17,14,20,20,24,13,14,6,10,6
1072,389,0,0,0,0,1,10,25,36,29,29,24,26,17,24,18,24,25,25,23,12,21,9,9,2,1072,413,0,0,0,0,0,1,7,14,10,12,16,13,20,20,24,38,28,35,36,36,27,30,31,13
1073,113,0,0,0,0,1,0,5,9,7,8,8,11,7,5,7,5,13,8,7,3,5,1,3,0,1073,108,0,0,0,0,0,0,4,3,6,7,6,6,7,5,7,7,9,7,11,11,10,1,1,0
1074,152,0,0,0,0,1,3,5,8,5,5,8,10,10,9,12,25,23,10,5,5,3,3,2,0,1074,147,0,0,0,0,0,1,7,16,16,3,8,8,12,9,11,5,6,11,11,10,5,5,3,0
1075,180,0,0,0,0,0,2,8,14,18,10,15,10,10,8,9,12,10,16,14,15,4,3,2,0,1075,181,0,0,0,0,0,0,0,8,9,14,10,10,8,12,14,13,11,16,18,12,8,13,4,1
1076,237,0,0,0,0,0,2,3,6,6,21,22,22,25,16,20,13,23,15,10,11,9,7,5,1,1076,153,0,0,0,0,0,2,3,8,7,13,13,15,7,14,14,10,12,9,6,4,7,4,4,1
1077,118,0,0,0,0,0,0,3,2,5,14,6,10,8,10,12,13,15,13,2,2,0,3,0,0,1077,98,0,0,0,0,0,1,4,7,14,8,12,9,14,9,3,5,4,1,3,0,2,1,1,0
1078,67,0,0,0,0,0,5,1,4,5,4,1,3,6,4,5,4,3,6,6,4,4,0,1,1,1078,65,0,0,0,0,0,0,1,1,3,4,4,2,3,8,2,7,5,4,8,2,4,2,2,2
1079,29,0,0,0,0,2,0,3,3,2,3,1,2,2,0,1,0,3,1,0,1,2,2,1,0,1079,23,0,0,0,0,0,1,0,0,1,1,2,0,4,2,1,0,3,2,1,0,1,1,2,1
1081,6,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,1,1,0,0,1081,5,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0
1082,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1082,11,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,2,1,1,0,0,0
1083,23,0,0,0,0,0,0,0,1,2,1,1,3,2,1,3,0,1,4,2,1,1,0,0,0,1083,27,0,0,0,0,0,0,0,1,2,4,2,2,4,3,1,3,0,0,1,1,3,0,0,0
1084,59,0,0,0,0,1,1,1,0,1,3,1,4,4,5,5,5,6,6,4,6,3,2,1,0,1084,56,0,0,0,0,0,3,1,4,5,4,2,4,4,2,6,2,6,5,3,2,3,0,0,0
1085,14,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,2,3,1,3,1,0,1,0,0,1085,12,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,1,2,2,0,0,0,1,1,0
1101,56,0,0,0,0,0,0,2,3,10,5,7,5,3,0,1,3,2,3,2,2,3,2,1,2,1101,51,0,0,0,0,0,0,1,0,2,1,2,3,4,1,2,3,8,4,4,2,3,4,2,4
1102,370,0,0,0,0,2,10,10,21,29,28,41,30,34,34,17,23,23,18,15,11,10,5,6,3,1102,353,0,0,0,0,0,2,4,9,11,16,23,19,21,19,17,22,26,32,29,27,22,22,20,8
1103,450,0,0,0,0,1,5,14,18,34,38,38,39,27,27,21,15,36,39,32,22,12,16,13,3,1103,457,0,0,0,0,0,2,3,17,18,35,26,36,22,26,25,36,27,29,42,29,26,26,20,9
1104,336,0,0,0,0,1,7,15,23,32,29,35,24,18,18,26,17,21,23,13,12,14,7,1,0,1104,370,0,0,0,0,0,2,3,11,12,20,35,35,30,25,21,22,28,19,19,16,19,27,13,8
1105,207,0,0,0,0,0,1,4,8,19,18,21,19,11,8,9,6,13,8,16,14,15,14,3,0,1105,211,0,0,0,0,0,0,1,7,13,9,16,11,14,14,9,14,13,12,15,17,18,13,10,4
1106,616,0,0,0,0,2,11,9,30,44,46,48,48,49,36,33,39,44,44,39,35,23,25,7,4,1106,617,0,0,0,0,0,1,8,10,28,44,28,39,43,47,38,45,48,43,43,43,28,35,24,19
1107,127,0,0,0,0,0,5,2,11,17,18,7,7,5,5,9,4,10,2,11,4,4,2,3,1,1107,142,0,0,0,0,0,0,2,5,7,11,8,3,8,6,12,7,13,11,8,5,11,12,6,3
1108,86,0,0,0,0,1,0,2,14,12,9,5,9,4,4,3,3,5,5,6,1,1,0,1,1,1108,84,0,0,0,0,0,0,2,1,4,3,4,3,5,8,6,3,10,4,1,6,9,7,4,3
1109,716,0,0,0,0,0,4,22,32,52,48,51,52,52,49,35,39,60,50,38,40,38,29,22,3,1109,775,0,0,0,0,0,1,8,17,16,41,43,55,54,46,54,65,52,61,58,43,57,40,39,20
1110,18,0,0,0,0,0,0,0,1,6,4,1,2,1,0,0,0,1,1,0,0,0,1,0,0,1110,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,2,1,1,0
1111,20,0,0,0,0,0,0,1,7,2,1,2,1,2,1,0,0,2,1,0,0,0,0,0,0,1111,22,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,0,1,1,1,2,6,2,3,0
1112,28,0,0,0,0,0,0,3,2,1,1,2,1,1,3,0,2,3,1,2,3,1,1,1,0,1112,34,0,0,0,0,0,0,0,2,0,1,2,3,3,2,5,3,1,2,2,2,2,3,0,1
1113,41,0,0,0,0,0,0,2,3,4,1,5,4,2,3,1,2,1,2,5,3,2,1,0,0,1113,47,0,0,0,0,0,0,1,2,1,1,2,3,3,2,6,1,4,5,3,5,3,3,1,1
1114,160,0,0,0,0,0,3,1,5,2,5,9,14,13,13,13,11,12,22,7,12,8,5,2,3,1114,161,0,0,0,0,0,0,1,2,8,12,10,14,16,14,22,13,12,14,8,11,2,0,2,0
1115,69,0,0,0,0,0,1,3,4,1,4,3,5,2,4,3,4,8,8,5,8,2,2,2,0,1115,64,0,0,0,0,0,0,0,1,3,5,6,5,3,7,3,4,8,7,4,4,3,1,0,0
1116,48,0,0,0,0,0,0,3,2,3,4,1,4,3,5,4,5,4,5,2,1,1,0,1,0,1116,53,0,0,0,0,0,0,2,4,3,5,10,0,3,4,1,1,3,6,6,1,1,1,0,2
1117,39,0,0,0,0,0,2,0,2,1,0,2,5,5,5,1,5,3,2,3,1,0,1,1,0,1117,41,0,0,0,0,0,0,1,0,4,4,2,4,4,4,6,2,1,3,1,3,0,1,1,0
1118,64,0,0,0,0,1,1,2,3,1,3,5,2,7,6,7,1,6,4,5,2,2,5,0,1,1118,70,0,0,0,0,0,1,0,4,3,1,5,8,5,4,6,5,3,8,6,5,3,1,2,0
1119,85,0,0,0,0,1,5,2,8,5,8,2,5,3,4,3,9,8,5,10,3,2,1,1,0,1119,80,0,0,0,0,0,0,2,1,8,6,3,2,1,3,5,9,7,5,5,8,4,3,5,2
1120,17,0,0,0,0,0,0,0,1,1,1,0,1,1,3,3,1,0,2,1,1,0,1,0,0,1120,13,0,0,0,0,0,0,0,1,3,3,2,0,1,1,0,1,0,0,0,0,0,1,0,0
1121,54,0,0,0,0,0,1,4,2,6,0,1,8,8,2,4,2,1,5,6,1,2,0,1,0,1121,60,0,0,0,0,0,0,2,3,3,6,4,2,5,9,3,6,2,5,3,1,4,1,1,0
1122,13,0,0,0,0,0,0,0,0,2,0,1,0,0,1,2,2,1,2,0,0,1,1,0,0,1122,12,0,0,0,0,0,0,0,1,1,3,1,0,0,2,0,0,0,0,2,1,0,0,1,0
1123,63,0,0,0,0,0,0,2,3,0,1,3,3,3,4,6,6,6,9,7,3,2,5,0,0,1123,62,0,0,0,0,0,0,2,1,1,2,4,6,2,5,9,7,7,1,7,6,1,0,1,0
1124,53,0,0,0,0,0,2,0,1,2,6,3,1,3,4,1,4,6,5,6,2,3,2,2,0,1124,51,0,0,0,0,0,0,1,2,3,5,6,4,6,1,5,3,4,4,2,2,2,0,0,1
1125,11,0,0,0,0,0,1,1,0,0,0,0,0,3,1,1,0,1,2,0,1,0,0,0,0,1125,8,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,2,1,0,0,0,0
1126,95,0,0,0,0,0,4,6,3,5,5,6,8,1,8,11,3,7,9,3,8,3,3,2,0,1126,93,0,0,0,0,0,0,1,7,4,8,9,4,8,4,7,5,7,14,7,1,2,3,1,1
1127,72,0,0,0,0,0,1,4,5,1,3,8,2,2,7,7,4,4,10,7,3,1,3,0,0,1127,70,0,0,0,0,0,0,1,2,3,7,4,2,8,2,6,4,5,5,10,5,1,3,2,0
1128,153,0,0,0,0,2,3,12,11,11,9,8,9,13,8,8,9,11,14,9,8,4,1,3,0,1128,144,0,0,0,0,0,0,3,10,10,7,10,7,13,3,10,6,14,14,12,10,9,2,2,2
1129,193,0,0,0,0,0,6,12,17,15,12,9,10,12,10,9,11,16,11,14,10,6,7,5,1,1129,185,0,0,0,0,0,1,0,3,5,10,7,11,16,12,8,10,14,20,18,21,7,10,7,5
1130,78,0,0,0,0,2,5,8,10,5,5,6,1,2,5,3,1,5,5,3,4,3,2,2,1,1130,70,0,0,0,0,0,0,2,4,5,1,0,4,1,3,4,6,4,5,5,5,8,4,6,2
1131,190,0,0,0,0,0,6,11,18,13,11,9,18,10,9,15,12,10,10,10,7,10,5,4,2,1131,198,0,0,0,0,0,0,4,5,9,7,6,11,8,11,9,15,13,22,23,13,12,15,10,5
1132,164,0,0,0,0,0,2,9,13,16,7,11,15,13,11,7,11,15,7,8,6,5,8,0,0,1132,177,0,0,0,0,0,1,1,13,13,11,7,7,12,11,8,12,15,11,16,14,8,7,5,5
1133,119,0,0,0,0,0,2,9,8,11,8,9,6,6,6,8,8,7,3,10,3,8,3,3,1,1133,120,0,0,0,0,0,0,2,5,7,5,10,6,10,5,6,8,10,12,10,9,5,5,4,0
1134,61,0,0,0,0,0,1,1,6,5,7,3,2,4,4,4,4,6,4,2,2,1,3,2,0,1134,72,0,0,0,0,0,0,2,1,1,4,8,4,4,2,6,7,7,7,4,2,3,4,6,0
1135,142,0,0,0,0,1,4,7,9,13,18,13,11,7,6,9,6,9,5,6,4,2,7,5,0,1135,140,0,0,0,0,0,1,1,3,6,9,8,5,12,7,7,8,12,18,10,5,11,6,9,2
1136,194,0,0,0,0,0,4,18,22,15,11,11,9,10,13,8,17,12,13,14,5,7,2,2,1,1136,184,0,0,0,0,0,0,1,9,25,14,7,8,7,10,16,12,8,20,15,11,7,7,5,2
1137,49,0,0,0,0,0,4,2,5,4,5,2,2,2,4,1,3,3,1,5,1,1,3,1,0,1137,43,0,0,0,0,0,0,5,4,2,1,2,0,2,2,1,2,6,3,4,1,2,4,1,1
1138,15,0,0,0,0,0,0,0,2,0,2,2,1,2,1,1,1,0,2,1,0,0,0,0,0,1138,16,0,0,0,0,0,0,1,1,1,0,2,1,2,2,1,1,1,0,1,1,0,1,0,0
1139,157,0,0,0,0,1,8,8,10,17,18,11,9,6,7,7,7,8,9,5,10,5,9,1,1,1139,164,0,0,0,0,0,1,2,5,9,9,8,12,7,8,9,14,12,16,10,9,13,11,5,2
1140,282,0,0,0,0,2,12,19,18,26,21,33,18,17,10,13,17,13,16,8,11,10,10,5,3,1140,302,0,0,0,0,0,1,4,6,9,17,15,20,21,11,20,26,23,19,21,26,17,17,14,12
1141,283,0,0,0,0,1,4,13,19,25,27,21,27,23,17,15,20,12,11,14,9,5,9,9,2,1141,272,0,0,0,0,0,3,6,5,4,13,17,11,13,13,19,19,18,28,18,19,24,14,13,11
1142,53,0,0,0,0,0,0,3,4,12,6,5,5,1,2,4,1,1,3,2,1,1,1,0,1,1142,78,0,0,0,0,0,0,0,1,3,3,2,5,8,2,6,3,8,7,7,5,6,5,3,2
1143,108,0,0,0,0,0,2,6,4,10,12,4,5,6,5,5,12,7,5,9,4,7,2,2,1,1143,139,0,0,0,0,0,1,8,11,8,9,8,8,8,10,6,7,7,8,10,3,7,7,4,7
1144,419,0,0,0,0,1,7,10,20,27,29,27,26,26,20,21,37,48,43,26,18,15,9,7,2,1144,391,0,0,0,0,0,1,8,22,42,30,32,19,26,23,21,29,19,25,21,17,21,15,11,5
1145,450,0,0,0,0,2,4,16,28,30,36,36,29,24,25,29,32,43,32,28,19,22,8,5,2,1145,497,0,0,0,0,0,0,4,17,28,37,38,32,31,33,25,32,29,40,36,40,24,26,16,9
1146,136,0,0,0,0,0,1,5,9,13,9,11,11,11,14,4,6,7,7,2,8,7,9,2,0,1146,163,0,0,0,0,0,0,0,1,6,7,12,16,14,18,10,8,8,11,12,19,7,9,4,0
